student_id,college_id,subject_id,rank,score
10,7,1,7,440.29352901934624
10,6,4,8,471.6477651767845
10,15,4,9,471.6477651767845
11,20,3,1,424.28285523682456
11,3,1,2,432.95530353569046
11,12,3,3,424.28285523682456
11,2,4,4,207.13809206137424
11,17,4,5,207.13809206137424
11,8,1,6,432.95530353569046
11,18,4,7,207.13809206137424
12,6,4,1,251.83455637091393
12,9,3,2,263.5090060040027
12,13,3,3,263.5090060040027
12,19,4,4,251.83455637091393
12,17,4,5,251.83455637091393
12,15,4,6,251.83455637091393
12,12,3,7,263.5090060040027
12,7,1,8,189.12608405603734
12,14,3,9,263.5090060040027
13,11,3,1,43.02868579052702
13,8,1,2,472.6484322881921
13,3,1,3,472.6484322881921
13,20,3,4,43.02868579052702
13,1,3,5,43.02868579052702
14,2,4,1,462.6417611741161
14,20,3,2,221.14743162108073
14,19,4,3,462.6417611741161
14,3,1,4,105.40360240160106
14,8,1,5,105.40360240160106
15,18,4,1,402.26817878585723
15,20,3,2,247.16477651767846
15,4,3,3,247.16477651767846
15,16,1,4,10.00667111407605
15,7,1,5,10.00667111407605
15,13,3,6,247.16477651767846
15,5,3,7,247.16477651767846
16,2,4,1,230.15343562374917
16,7,1,2,176.45096731154104
16,4,3,3,43.36224149432955
16,20,3,4,43.36224149432955
16,14,3,5,43.36224149432955
16,15,4,6,230.15343562374917
16,1,3,7,43.36224149432955
17,2,4,1,91.06070713809206
17,14,3,2,13.675783855903935
17,6,4,3,91.06070713809206
17,4,3,4,13.675783855903935
17,9,3,5,13.675783855903935
17,8,1,6,102.06804536357572
17,15,4,7,91.06070713809206
17,5,3,8,13.675783855903935
17,20,3,9,13.675783855903935
18,19,4,1,483.9893262174783
18,13,3,2,350.90060040026685
18,15,4,3,483.9893262174783
18,7,1,4,281.187458305537
18,16,1,5,281.187458305537
18,14,3,6,350.90060040026685
19,16,1,1,110.74049366244162
19,17,4,2,229.48632421614408
19,14,3,3,367.24482988659105
19,4,3,4,367.24482988659105
19,5,3,5,367.24482988659105
19,15,4,6,229.48632421614408
19,10,2,7,14.67645096731154
20,19,4,1,12.00800533689126
20,16,1,2,428.285523682455
20,17,4,3,12.00800533689126
20,6,4,4,12.00800533689126
20,2,4,5,12.00800533689126
21,4,3,1,202.13475650433622
21,3,1,2,159.43962641761175
21,14,3,3,202.13475650433622
21,13,3,4,202.13475650433622
21,1,3,5,202.13475650433622
21,19,4,6,185.790527018012
21,10,2,7,446.9646430953969
21,15,4,8,185.790527018012
21,8,1,9,159.43962641761175
22,6,4,1,398.2655103402268
22,13,3,2,19.679786524349566
22,9,3,3,19.679786524349566
22,20,3,4,19.679786524349566
22,19,4,5,398.2655103402268
22,15,4,6,398.2655103402268
22,5,3,7,19.679786524349566
22,16,1,8,161.10740493662442
22,11,3,9,19.679786524349566
22,8,1,10,161.10740493662442
23,3,1,1,205.13675783855905
23,5,3,2,297.8652434956638
23,12,3,3,297.8652434956638
23,9,3,4,297.8652434956638
23,19,4,5,334.2228152101401
23,6,4,6,334.2228152101401
23,17,4,7,334.2228152101401
23,8,1,8,205.13675783855905
23,16,1,9,205.13675783855905
24,17,4,1,261.1741160773849
24,4,3,2,23.015343562374916
24,18,4,3,261.1741160773849
24,19,4,4,261.1741160773849
24,9,3,5,23.015343562374916
24,3,1,6,158.1054036024016
24,5,3,7,23.015343562374916
24,12,3,8,23.015343562374916
24,20,3,9,23.015343562374916
24,15,4,10,261.1741160773849
25,1,3,1,260.8405603735824
25,11,3,2,260.8405603735824
25,14,3,3,260.8405603735824
25,2,4,4,84.72314876584389
25,9,3,5,260.8405603735824
26,16,1,1,91.72781854569713
26,1,3,2,295.19679786524347
26,9,3,3,295.19679786524347
26,4,3,4,295.19679786524347
26,18,4,5,456.63775850567043
26,12,3,6,295.19679786524347
26,3,1,7,91.72781854569713
26,15,4,8,456.63775850567043
26,14,3,9,295.19679786524347
27,11,3,1,128.08539026017345
27,19,4,2,130.08672448298867
27,12,3,3,128.08539026017345
27,2,4,4,130.08672448298867
27,7,1,5,446.6310873915944
27,8,1,6,446.6310873915944
27,20,3,7,128.08539026017345
28,20,3,1,373.5823882588392
28,11,3,2,373.5823882588392
28,14,3,3,373.5823882588392
28,6,4,4,417.2781854569713
28,1,3,5,373.5823882588392
28,13,3,6,373.5823882588392
29,6,4,1,488.3255503669113
29,8,1,2,146.43095396931287
29,15,4,3,488.3255503669113
29,13,3,4,217.81187458305536
29,5,3,5,217.81187458305536
29,2,4,6,488.3255503669113
29,16,1,7,146.43095396931287
29,7,1,8,146.43095396931287
30,17,4,1,182.1214142761841
30,13,3,2,453.9693128752502
30,12,3,3,453.9693128752502
30,11,3,4,453.9693128752502
30,9,3,5,453.9693128752502
31,13,3,1,154.1027351567712
31,16,1,2,437.62508338892593
31,9,3,3,154.1027351567712
31,4,3,4,154.1027351567712
31,6,4,5,27.018012008005336
31,12,3,6,154.1027351567712
31,14,3,7,154.1027351567712
31,2,4,8,27.018012008005336
31,7,1,9,437.62508338892593
32,14,3,1,237.1581054036024
32,18,4,2,358.57238158772515
32,12,3,3,237.1581054036024
32,7,1,4,430.28685790527015
32,17,4,5,358.57238158772515
33,12,3,1,322.21480987324884
33,4,3,2,322.21480987324884
33,14,3,3,322.21480987324884
33,9,3,4,322.21480987324884
33,10,2,5,396.2641761174116
33,5,3,6,322.21480987324884
33,6,4,7,266.844563042028
33,7,1,8,127.75183455637091
33,19,4,9,266.844563042028
33,17,4,10,266.844563042028
34,16,1,1,313.87591727818545
34,10,2,2,223.48232154769846
34,14,3,3,458.30553702468313
34,11,3,4,458.30553702468313
34,15,4,5,50.70046697798532
34,7,1,6,313.87591727818545
34,8,1,7,313.87591727818545
35,20,3,1,372.2481654436291
35,14,3,2,372.2481654436291
35,4,3,3,372.2481654436291
35,18,4,4,96.06404269513008
35,10,2,5,419.2795196797865
35,13,3,6,372.2481654436291
35,3,1,7,33.022014676450965
35,17,4,8,96.06404269513008
35,5,3,9,372.2481654436291
35,11,3,10,372.2481654436291
36,7,1,1,399.2661774516344
36,16,1,2,399.2661774516344
36,18,4,3,288.8592394929953
36,19,4,4,288.8592394929953
36,13,3,5,262.8418945963976
36,3,1,6,399.2661774516344
36,4,3,7,262.8418945963976
36,14,3,8,262.8418945963976
37,18,4,1,379.2528352234823
37,5,3,2,403.60240160106736
37,8,1,3,326.2174783188793
37,4,3,4,403.60240160106736
37,15,4,5,379.2528352234823
38,9,3,1,349.5663775850567
38,4,3,2,349.5663775850567
38,15,4,3,346.5643762508339
38,20,3,4,349.5663775850567
38,16,1,5,427.9519679786524
38,6,4,6,346.5643762508339
38,13,3,7,349.5663775850567
38,11,3,8,349.5663775850567
38,5,3,9,349.5663775850567
39,5,3,1,159.43962641761175
39,9,3,2,159.43962641761175
39,19,4,3,362.241494329553
39,17,4,4,362.241494329553
39,3,1,5,127.41827885256838
39,11,3,6,159.43962641761175
40,19,4,1,4.336224149432955
40,11,3,2,385.25683789192794
40,15,4,3,4.336224149432955
40,20,3,4,385.25683789192794
40,14,3,5,385.25683789192794
41,20,3,1,396.59773182121415
41,1,3,2,396.59773182121415
41,6,4,3,392.2615076717812
41,7,1,4,160.77384923282187
41,13,3,5,396.59773182121415
41,19,4,6,392.2615076717812
41,18,4,7,392.2615076717812
41,16,1,8,160.77384923282187
41,5,3,9,396.59773182121415
42,15,4,1,273.5156771180787
42,13,3,2,252.16811207471648
42,6,4,3,273.5156771180787
42,10,2,4,88.05870580386924
42,11,3,5,252.16811207471648
42,1,3,6,252.16811207471648
42,5,3,7,252.16811207471648
42,9,3,8,252.16811207471648
43,15,4,1,326.5510340226818
43,13,3,2,176.45096731154104
43,19,4,3,326.5510340226818
43,2,4,4,326.5510340226818
43,9,3,5,176.45096731154104
43,6,4,6,326.5510340226818
44,1,3,1,165.77718478985992
44,16,1,2,7.671781187458305
44,12,3,3,165.77718478985992
44,19,4,4,298.1987991994663
44,9,3,5,165.77718478985992
44,3,1,6,7.671781187458305
44,14,3,7,165.77718478985992
45,20,3,1,11.007338225483656
45,8,1,2,299.5330220146765
45,1,3,3,11.007338225483656
45,5,3,4,11.007338225483656
45,7,1,5,299.5330220146765
46,12,3,1,57.03802535023349
46,19,4,2,96.39759839893262
46,13,3,3,57.03802535023349
46,10,2,4,5.670446964643095
46,6,4,5,96.39759839893262
46,7,1,6,138.75917278185457
46,17,4,7,96.39759839893262
46,9,3,8,57.03802535023349
46,15,4,9,96.39759839893262
47,14,3,1,97.06470980653769
47,16,1,2,16.344229486324217
47,4,3,3,97.06470980653769
47,8,1,4,16.344229486324217
47,7,1,5,16.344229486324217
47,10,2,6,497.66511007338227
47,11,3,7,97.06470980653769
47,3,1,8,16.344229486324217
48,12,3,1,2.66844563042028
48,15,4,2,358.23882588392263
48,7,1,3,428.6190793862575
48,2,4,4,358.23882588392263
48,1,3,5,2.66844563042028
48,3,1,6,428.6190793862575
48,11,3,7,2.66844563042028
48,17,4,8,358.23882588392263
48,8,1,9,428.6190793862575
48,14,3,10,2.66844563042028
49,9,3,1,316.5443629086057
49,14,3,2,316.5443629086057
49,2,4,3,480.3202134756504
49,20,3,4,316.5443629086057
49,8,1,5,354.5697131420947
49,11,3,6,316.5443629086057
49,19,4,7,480.3202134756504
49,5,3,8,316.5443629086057
50,6,4,1,493.66244162775183
50,7,1,2,250.83388925950632
50,5,3,3,314.54302868579055
50,11,3,4,314.54302868579055
50,16,1,5,250.83388925950632
50,13,3,6,314.54302868579055
50,19,4,7,493.66244162775183
50,12,3,8,314.54302868579055
51,14,3,1,189.79319546364243
51,16,1,2,171.11407605070048
51,8,1,3,171.11407605070048
51,18,4,4,356.57104736490993
51,20,3,5,189.79319546364243
52,8,1,1,73.3822548365577
52,9,3,2,77.71847898599066
52,13,3,3,77.71847898599066
52,18,4,4,174.44963308872582
52,10,2,5,333.88925950633757
52,20,3,6,77.71847898599066
52,12,3,7,77.71847898599066
53,8,1,1,182.7885256837892
53,4,3,2,249.16611074049365
53,10,2,3,374.91661107404934
53,2,4,4,470.98065376917947
53,9,3,5,249.16611074049365
53,7,1,6,182.7885256837892
53,6,4,7,470.98065376917947
54,5,3,1,104.40293529019345
54,4,3,2,104.40293529019345
54,7,1,3,333.88925950633757
54,19,4,4,319.8799199466311
54,20,3,5,104.40293529019345
54,17,4,6,319.8799199466311
54,10,2,7,107.07138092061375
55,11,3,1,38.69246164109406
55,20,3,2,38.69246164109406
55,18,4,3,280.520346897932
55,5,3,4,38.69246164109406
55,2,4,5,280.520346897932
55,10,2,6,382.2548365577051
55,14,3,7,38.69246164109406
56,8,1,1,114.07605070046698
56,11,3,2,333.2221480987325
56,5,3,3,333.2221480987325
56,2,4,4,100.0667111407605
56,6,4,5,100.0667111407605
56,16,1,6,114.07605070046698
56,14,3,7,333.2221480987325
56,15,4,8,100.0667111407605
57,5,3,1,202.8018679119413
57,2,4,2,385.59039359573046
57,10,2,3,180.12008005336892
57,19,4,4,385.59039359573046
57,3,1,5,179.45296864576383
57,8,1,6,179.45296864576383
58,12,3,1,72.04803202134757
58,2,4,2,106.40426951300867
58,16,1,3,207.13809206137424
58,15,4,4,106.40426951300867
58,14,3,5,72.04803202134757
58,10,2,6,499.6664442961975
58,17,4,7,106.40426951300867
58,19,4,8,106.40426951300867
59,6,4,1,334.5563709139426
59,18,4,2,334.5563709139426
59,3,1,3,422.9486324216144
59,1,3,4,307.20480320213477
59,14,3,5,307.20480320213477
59,8,1,6,422.9486324216144
60,18,4,1,134.08939292861908
60,10,2,2,34.02268178785857
60,3,1,3,204.8032021347565
60,20,3,4,464.9766511007338
60,8,1,5,204.8032021347565
60,15,4,6,134.08939292861908
61,16,1,1,383.2555036691127
61,17,4,2,449.63308872581723
61,5,3,3,70.04669779853235
61,1,3,4,70.04669779853235
61,9,3,5,70.04669779853235
61,19,4,6,449.63308872581723
61,8,1,7,383.2555036691127
61,13,3,8,70.04669779853235
61,3,1,9,383.2555036691127
62,9,3,1,194.79653102068045
62,2,4,2,335.5570380253502
62,11,3,3,194.79653102068045
62,4,3,4,194.79653102068045
62,14,3,5,194.79653102068045
62,1,3,6,194.79653102068045
62,19,4,7,335.5570380253502
62,3,1,8,287.19146097398266
63,8,1,1,226.8178785857238
63,14,3,2,294.86324216144095
63,16,1,3,226.8178785857238
63,6,4,4,158.43895930620414
63,9,3,5,294.86324216144095
63,15,4,6,158.43895930620414
63,18,4,7,158.43895930620414
63,7,1,8,226.8178785857238
63,2,4,9,158.43895930620414
64,3,1,1,79.71981320880587
64,18,4,2,227.15143428952635
64,5,3,3,444.9633088725817
64,6,4,4,227.15143428952635
64,15,4,5,227.15143428952635
64,13,3,6,444.9633088725817
64,2,4,7,227.15143428952635
65,13,3,1,178.1187458305537
65,11,3,2,178.1187458305537
65,12,3,3,178.1187458305537
65,8,1,4,41.027351567711804
65,16,1,5,41.027351567711804
65,17,4,6,170.44696464309538
65,7,1,7,41.027351567711804
65,2,4,8,170.44696464309538
66,5,3,1,326.8845897264843
66,6,4,2,386.25750500333555
66,1,3,3,326.8845897264843
66,9,3,4,326.8845897264843
66,18,4,5,386.25750500333555
66,16,1,6,448.29886591060705
66,14,3,7,326.8845897264843
66,7,1,8,448.29886591060705
66,8,1,9,448.29886591060705
66,4,3,10,326.8845897264843
67,17,4,1,109.73982655103403
67,8,1,2,25.35023348899266
67,14,3,3,276.85123415610406
67,7,1,4,25.35023348899266
67,3,1,5,25.35023348899266
67,9,3,6,276.85123415610406
67,20,3,7,276.85123415610406
67,16,1,8,25.35023348899266
67,18,4,9,109.73982655103403
68,10,2,1,46.36424282855237
68,16,1,2,228.81921280853902
68,20,3,3,143.09539693128752
68,5,3,4,143.09539693128752
68,15,4,5,32.021347565043364
69,12,3,1,373.91594396264173
69,10,2,2,257.50500333555703
69,13,3,3,373.91594396264173
69,7,1,4,491.99466310873913
69,16,1,5,491.99466310873913
69,15,4,6,41.694462975316874
69,18,4,7,41.694462975316874
69,4,3,8,373.91594396264173
69,11,3,9,373.91594396264173
70,17,4,1,226.8178785857238
70,15,4,2,226.8178785857238
70,14,3,3,99.0660440293529
70,8,1,4,366.91127418278853
70,2,4,5,226.8178785857238
70,11,3,6,99.0660440293529
70,4,3,7,99.0660440293529
70,5,3,8,99.0660440293529
71,16,1,1,17.011340893929287
71,3,1,2,17.011340893929287
71,9,3,3,298.53235490326887
71,13,3,4,298.53235490326887
71,11,3,5,298.53235490326887
72,18,4,1,214.47631754503
72,20,3,2,333.88925950633757
72,10,2,3,200.46697798532355
72,2,4,4,214.47631754503
72,8,1,5,23.34889926617745
72,12,3,6,333.88925950633757
72,14,3,7,333.88925950633757
72,7,1,8,23.34889926617745
72,3,1,9,23.34889926617745
73,5,3,1,421.9479653102068
73,10,2,2,335.2234823215477
73,19,4,3,85.39026017344897
73,14,3,4,421.9479653102068
73,12,3,5,421.9479653102068
74,6,4,1,210.4736490993996
74,13,3,2,213.4756504336224
74,8,1,3,221.48098732488324
74,15,4,4,210.4736490993996
74,3,1,5,221.48098732488324
74,16,1,6,221.48098732488324
75,16,1,1,80.0533689126084
75,9,3,2,147.76517678452302
75,1,3,3,147.76517678452302
75,8,1,4,80.0533689126084
75,15,4,5,499.6664442961975
75,10,2,6,31.020680453635755
75,2,4,7,499.6664442961975
75,6,4,8,499.6664442961975
76,4,3,1,148.76584389593063
76,20,3,2,148.76584389593063
76,5,3,3,148.76584389593063
76,8,1,4,41.36090727151434
76,13,3,5,148.76584389593063
76,10,2,6,327.2181454302869
76,16,1,7,41.36090727151434
76,12,3,8,148.76584389593063
77,12,3,1,462.6417611741161
77,18,4,2,18.67911941294196
77,19,4,3,18.67911941294196
77,5,3,4,462.6417611741161
77,16,1,5,403.93595730486993
77,4,3,6,462.6417611741161
77,11,3,7,462.6417611741161
77,10,2,8,183.45563709139427
77,8,1,9,403.93595730486993
78,12,3,1,243.8292194796531
78,18,4,2,364.2428285523682
78,10,2,3,467.64509673115407
78,5,3,4,243.8292194796531
78,4,3,5,243.8292194796531
78,7,1,6,248.16544362908604
78,11,3,7,243.8292194796531
78,20,3,8,243.8292194796531
78,3,1,9,248.16544362908604
79,5,3,1,105.07004669779853
79,4,3,2,105.07004669779853
79,11,3,3,105.07004669779853
79,15,4,4,117.74516344229487
79,3,1,5,345.8972648432288
79,13,3,6,105.07004669779853
79,19,4,7,117.74516344229487
80,9,3,1,321.21414276184123
80,18,4,2,19.34623082054703
80,12,3,3,321.21414276184123
80,15,4,4,19.34623082054703
80,4,3,5,321.21414276184123
81,20,3,1,47.69846564376251
81,16,1,2,484.98999332888593
81,1,3,3,47.69846564376251
81,11,3,4,47.69846564376251
81,8,1,5,484.98999332888593
82,4,3,1,91.72781854569713
82,14,3,2,91.72781854569713
82,18,4,3,223.815877251501
82,16,1,4,110.40693795863909
82,17,4,5,223.815877251501
82,19,4,6,223.815877251501
82,2,4,7,223.815877251501
82,8,1,8,110.40693795863909
82,5,3,9,91.72781854569713
82,13,3,10,91.72781854569713
83,6,4,1,390.260173448966
83,12,3,2,232.15476984656436
83,2,4,3,390.260173448966
83,4,3,4,232.15476984656436
83,14,3,5,232.15476984656436
83,16,1,6,171.447631754503
83,9,3,7,232.15476984656436
83,20,3,8,232.15476984656436
84,15,4,1,33.022014676450965
84,14,3,2,9.673115410273516
84,19,4,3,33.022014676450965
84,7,1,4,86.39092728485657
84,2,4,5,33.022014676450965
84,13,3,6,9.673115410273516
84,8,1,7,86.39092728485657
84,12,3,8,9.673115410273516
84,9,3,9,9.673115410273516
85,19,4,1,451.3008672448299
85,8,1,2,58.37224816544363
85,11,3,3,155.77051367578386
85,18,4,4,451.3008672448299
85,7,1,5,58.37224816544363
86,3,1,1,123.74916611074049
86,4,3,2,340.22681787858573
86,1,3,3,340.22681787858573
86,9,3,4,340.22681787858573
86,6,4,5,495.66377585056705
86,18,4,6,495.66377585056705
87,9,3,1,230.4869913275517
87,5,3,2,230.4869913275517
87,2,4,3,338.2254836557705
87,6,4,4,338.2254836557705
87,14,3,5,230.4869913275517
88,4,3,1,271.180787191461
88,10,2,2,15.677118078719145
88,12,3,3,271.180787191461
88,17,4,4,117.07805203468979
88,20,3,5,271.180787191461
88,18,4,6,117.07805203468979
88,9,3,7,271.180787191461
88,15,4,8,117.07805203468979
89,14,3,1,266.17745163442294
89,13,3,2,266.17745163442294
89,20,3,3,266.17745163442294
89,16,1,4,240.49366244162775
89,4,3,5,266.17745163442294
90,11,3,1,146.09739826551035
90,20,3,2,146.09739826551035
90,9,3,3,146.09739826551035
90,3,1,4,363.2421614409606
90,18,4,5,239.15943962641762
90,7,1,6,363.2421614409606
90,5,3,7,146.09739826551035
90,10,2,8,85.7238158772515
90,17,4,9,239.15943962641762
91,12,3,1,218.47898599066045
91,20,3,2,218.47898599066045
91,11,3,3,218.47898599066045
91,13,3,4,218.47898599066045
91,15,4,5,137.75850567044697
91,14,3,6,218.47898599066045
92,18,4,1,381.9212808539026
92,7,1,2,497.66511007338227
92,17,4,3,381.9212808539026
92,16,1,4,497.66511007338227
92,3,1,5,497.66511007338227
92,2,4,6,381.9212808539026
92,5,3,7,21.681120747164776
93,20,3,1,48.36557705136758
93,4,3,2,48.36557705136758
93,16,1,3,235.82388258839225
93,7,1,4,235.82388258839225
93,6,4,5,7.33822548365577
93,11,3,6,48.36557705136758
93,19,4,7,7.33822548365577
93,14,3,8,48.36557705136758
93,18,4,9,7.33822548365577
94,2,4,1,406.9379586390927
94,16,1,2,281.5210140093396
94,12,3,3,174.44963308872582
94,8,1,4,281.5210140093396
94,17,4,5,406.9379586390927
94,4,3,6,174.44963308872582
95,1,3,1,39.693128752501664
95,14,3,2,39.693128752501664
95,18,4,3,468.97931954636425
95,9,3,4,39.693128752501664
95,20,3,5,39.693128752501664
95,15,4,6,468.97931954636425
95,10,2,7,64.04269513008673
95,19,4,8,468.97931954636425
95,6,4,9,468.97931954636425
96,17,4,1,180.45363575717144
96,15,4,2,180.45363575717144
96,14,3,3,244.8298865910607
96,7,1,4,118.0787191460974
96,13,3,5,244.8298865910607
97,11,3,1,332.22148098732487
97,3,1,2,117.07805203468979
97,20,3,3,332.22148098732487
97,1,3,4,332.22148098732487
97,13,3,5,332.22148098732487
97,2,4,6,199.7998665777185
97,18,4,7,199.7998665777185
97,10,2,8,11.007338225483656
97,5,3,9,332.22148098732487
97,19,4,10,199.7998665777185
98,17,4,1,476.65110073382255
98,4,3,2,16.67778519012675
98,12,3,3,16.67778519012675
98,14,3,4,16.67778519012675
98,19,4,5,476.65110073382255
98,5,3,6,16.67778519012675
99,7,1,1,161.77451634422948
99,1,3,2,363.9092728485657
99,8,1,3,161.77451634422948
99,13,3,4,363.9092728485657
99,2,4,5,26.6844563042028
100,15,4,1,264.1761174116077
100,3,1,2,156.10406937958638
100,11,3,3,83.38892595063375
100,1,3,4,83.38892595063375
100,4,3,5,83.38892595063375
100,14,3,6,83.38892595063375
100,16,1,7,156.10406937958638
101,19,4,1,262.5083388925951
101,14,3,2,296.86457638425617
101,10,2,3,10.67378252168112
101,1,3,4,296.86457638425617
101,7,1,5,90.06004002668446
101,15,4,6,262.5083388925951
101,2,4,7,262.5083388925951
101,3,1,8,90.06004002668446
101,13,3,9,296.86457638425617
101,6,4,10,262.5083388925951
102,9,3,1,50.36691127418279
102,4,3,2,50.36691127418279
102,15,4,3,428.285523682455
102,12,3,4,50.36691127418279
102,2,4,5,428.285523682455
102,14,3,6,50.36691127418279
102,3,1,7,272.1814543028686
102,7,1,8,272.1814543028686
102,8,1,9,272.1814543028686
102,10,2,10,20.346897931954636
103,2,4,1,374.2494996664443
103,16,1,2,321.21414276184123
103,3,1,3,321.21414276184123
103,4,3,4,83.05537024683122
103,17,4,5,374.2494996664443
103,7,1,6,321.21414276184123
103,5,3,7,83.05537024683122
103,12,3,8,83.05537024683122
103,18,4,9,374.2494996664443
104,20,3,1,74.38292194796531
104,19,4,2,316.2108072048032
104,8,1,3,371.581054036024
104,17,4,4,316.2108072048032
104,15,4,5,316.2108072048032
104,3,1,6,371.581054036024
104,11,3,7,74.38292194796531
104,2,4,8,316.2108072048032
105,15,4,1,136.75783855903936
105,3,1,2,447.631754503002
105,1,3,3,263.1754503002001
105,20,3,4,263.1754503002001
105,17,4,5,136.75783855903936
105,16,1,6,447.631754503002
105,10,2,7,252.83522348232154
106,18,4,1,26.350900600400266
106,7,1,2,397.2648432288192
106,6,4,3,26.350900600400266
106,8,1,4,397.2648432288192
106,10,2,5,314.209472981988
106,15,4,6,26.350900600400266
106,19,4,7,26.350900600400266
106,2,4,8,26.350900600400266
107,2,4,1,192.12808539026017
107,6,4,2,192.12808539026017
107,17,4,3,192.12808539026017
107,16,1,4,135.09006004002669
107,10,2,5,330.88725817211474
107,15,4,6,192.12808539026017
107,8,1,7,135.09006004002669
107,3,1,8,135.09006004002669
107,9,3,9,251.16744496330887
108,11,3,1,84.05603735823883
108,4,3,2,84.05603735823883
108,15,4,3,354.5697131420947
108,10,2,4,474.64976651100733
108,12,3,5,84.05603735823883
108,18,4,6,354.5697131420947
108,13,3,7,84.05603735823883
108,3,1,8,142.42828552368246
108,5,3,9,84.05603735823883
108,20,3,10,84.05603735823883
109,13,3,1,319.212808539026
109,14,3,2,319.212808539026
109,10,2,3,331.55436957971983
109,20,3,4,319.212808539026
109,11,3,5,319.212808539026
109,3,1,6,122.08138759172782
110,4,3,1,471.314209472982
110,13,3,2,471.314209472982
110,6,4,3,70.71380920613743
110,20,3,4,471.314209472982
110,12,3,5,471.314209472982
110,16,1,6,9.673115410273516
110,1,3,7,471.314209472982
110,8,1,8,9.673115410273516
110,10,2,9,354.9032688458973
111,10,2,1,82.72181454302869
111,6,4,2,68.04536357571715
111,15,4,3,68.04536357571715
111,19,4,4,68.04536357571715
111,5,3,5,141.76117411607737
111,3,1,6,194.46297531687793
111,13,3,7,141.76117411607737
111,14,3,8,141.76117411607737
111,11,3,9,141.76117411607737
111,12,3,10,141.76117411607737
112,8,1,1,410.6070713809206
112,13,3,2,358.57238158772515
112,15,4,3,7.671781187458305
112,10,2,4,84.72314876584389
112,19,4,5,7.671781187458305
112,18,4,6,7.671781187458305
112,20,3,7,358.57238158772515
112,4,3,8,358.57238158772515
112,17,4,9,7.671781187458305
112,6,4,10,7.671781187458305
113,19,4,1,426.9513008672448
113,18,4,2,426.9513008672448
113,17,4,3,426.9513008672448
113,16,1,4,458.30553702468313
113,2,4,5,426.9513008672448
113,15,4,6,426.9513008672448
113,5,3,7,176.78452301534355
113,12,3,8,176.78452301534355
113,9,3,9,176.78452301534355
114,16,1,1,206.80453635757172
114,18,4,2,13.3422281521014
114,1,3,3,275.51701134089393
114,15,4,4,13.3422281521014
114,3,1,5,206.80453635757172
114,12,3,6,275.51701134089393
114,8,1,7,206.80453635757172
114,7,1,8,206.80453635757172
115,5,3,1,271.847898599066
115,4,3,2,271.847898599066
115,2,4,3,234.15610406937958
115,14,3,4,271.847898599066
115,11,3,5,271.847898599066
115,17,4,6,234.15610406937958
115,18,4,7,234.15610406937958
116,5,3,1,117.41160773849232
116,9,3,2,117.41160773849232
116,14,3,3,117.41160773849232
116,7,1,4,225.8172114743162
116,1,3,5,117.41160773849232
117,8,1,1,359.9066044029353
117,3,1,2,359.9066044029353
117,14,3,3,126.7511674449633
