student_id,subject_1_score,subject_2_score,subject_3_score,subject_4_score
73,144.09606404269513,335.2234823215477,421.9479653102068,85.39026017344897
74,221.48098732488324,181.45430286857905,213.4756504336224,210.4736490993996
75,80.0533689126084,31.020680453635755,147.76517678452302,499.6664442961975
76,41.36090727151434,327.2181454302869,148.76584389593063,395.93062041360906
77,403.93595730486993,183.45563709139427,462.6417611741161,18.67911941294196
78,248.16544362908604,467.64509673115407,243.8292194796531,364.2428285523682
79,345.8972648432288,149.76651100733824,105.07004669779853,117.74516344229487
80,429.6197464976651,430.28685790527015,321.21414276184123,19.34623082054703
81,484.98999332888593,459.9733155436958,47.69846564376251,490.3268845897265
82,110.40693795863909,188.45897264843228,91.72781854569713,223.815877251501
83,171.447631754503,4.66977985323549,232.15476984656436,390.260173448966
84,86.39092728485657,235.49032688458973,9.673115410273516,33.022014676450965
85,58.37224816544363,158.1054036024016,155.77051367578386,451.3008672448299
86,123.74916611074049,88.72581721147432,340.22681787858573,495.66377585056705
87,361.2408272181454,113.07538358905937,230.4869913275517,338.2254836557705
88,199.7998665777185,15.677118078719145,271.180787191461,117.07805203468979
89,240.49366244162775,342.895263509006,266.17745163442294,460.64042695130087
90,363.2421614409606,85.7238158772515,146.09739826551035,239.15943962641762
91,259.17278185456973,337.2248165443629,218.47898599066045,137.75850567044697
92,497.66511007338227,349.89993328885924,21.681120747164776,381.9212808539026
93,235.82388258839225,275.51701134089393,48.36557705136758,7.33822548365577
94,281.5210140093396,118.0787191460974,174.44963308872582,406.9379586390927
95,435.2901934623082,64.04269513008673,39.693128752501664,468.97931954636425
96,118.0787191460974,62.04136090727151,244.8298865910607,180.45363575717144
97,117.07805203468979,11.007338225483656,332.22148098732487,199.7998665777185
98,22.348232154769846,17.011340893929287,16.67778519012675,476.65110073382255
99,161.77451634422948,118.74583055370246,363.9092728485657,26.6844563042028
100,156.10406937958638,66.711140760507,83.38892595063375,264.1761174116077
101,90.06004002668446,10.67378252168112,296.86457638425617,262.5083388925951
102,272.1814543028686,20.346897931954636,50.36691127418279,428.285523682455
103,321.21414276184123,444.6297531687792,83.05537024683122,374.2494996664443
104,371.581054036024,456.97131420947295,74.38292194796531,316.2108072048032
105,447.631754503002,252.83522348232154,263.1754503002001,136.75783855903936
106,397.2648432288192,314.209472981988,98.73248832555036,26.350900600400266
107,135.09006004002669,330.88725817211474,251.16744496330887,192.12808539026017
108,142.42828552368246,474.64976651100733,84.05603735823883,354.5697131420947
109,122.08138759172782,331.55436957971983,319.212808539026,254.5030020013342
110,9.673115410273516,354.9032688458973,471.314209472982,70.71380920613743
111,194.46297531687793,82.72181454302869,141.76117411607737,68.04536357571715
112,410.6070713809206,84.72314876584389,358.57238158772515,7.671781187458305
113,458.30553702468313,82.05470313542361,176.78452301534355,426.9513008672448
114,206.80453635757172,61.37424949966644,275.51701134089393,13.3422281521014
115,45.03002001334223,286.52434956637757,271.847898599066,234.15610406937958
116,225.8172114743162,379.58639092728487,117.41160773849232,122.74849899933288
117,359.9066044029353,387.5917278185457,126.7511674449633,299.1994663108739
118,184.7898599066044,60.0400266844563,179.11941294196131,158.77251501000666
119,372.5817211474316,378.58572381587726,198.1320880587058,87.72515010006671
120,247.83188792528352,178.45230153435622,66.37758505670448,137.42494996664442
121,269.5130086724483,384.25617078052034,397.59839893262176,430.95396931287524
122,61.37424949966644,264.8432288192128,156.10406937958638,392.5950633755837
123,81.38759172781855,83.7224816544363,455.3035356904603,382.5883922615077
124,335.5570380253502,237.49166110740492,45.03002001334223,342.56170780520347
125,477.98532354903267,406.27084723148766,481.9879919946631,431.62108072048034
126,223.14876584389592,268.51234156104067,233.82254836557703,74.04936624416277
127,444.2961974649767,49.69979986657772,22.01467645096731,65.04336224149434
128,279.8532354903269,455.3035356904603,274.1827885256838,330.88725817211474
129,113.07538358905937,426.2841894596398,207.13809206137424,344.8965977318212
130,126.7511674449633,112.74182788525684,426.9513008672448,249.83322214809874
131,337.891927951968,425.9506337558372,276.184122748499,182.45496997998666
132,224.14943295530352,67.71180787191462,415.9439626417612,27.685123415610406
133,465.9773182121414,64.70980653769179,138.75917278185457,425.9506337558372
134,222.8152101400934,477.98532354903267,383.9226150767178,490.660440293529
135,47.03135423615744,468.31220813875916,360.9072715143429,22.01467645096731
136,323.54903268845896,71.38092061374249,339.89326217478316,55.70380253502335
137,245.49699799866576,217.1447631754503,296.53102068045365,340.89392928619077
138,414.2761841227485,208.4723148765844,97.39826551034022,12.341561040693795
139,404.60306871247496,400.9339559706471,398.9326217478319,242.82855236824548
140,174.11607738492327,236.1574382921948,229.15276851234157,269.5130086724483
141,490.9939959973315,159.43962641761175,123.08205470313543,98.73248832555036
142,108.07204803202134,358.57238158772515,76.05070046697799,155.1034022681788
143,350.90060040026685,147.76517678452302,59.70647098065377,30.353569046030685
144,67.71180787191462,56.37091394262842,359.9066044029353,3.002001334222815
145,66.04402935290193,248.16544362908604,396.93128752501667,448.6324216144096
146,14.67645096731154,395.93062041360906,149.4329553035357,131.4209472981988
147,308.2054703135424,5.003335557038025,95.06337558372248,120.41360907271515
148,116.74449633088726,445.9639759839893,349.23282188125415,186.7911941294196
149,314.87658438959306,15.010006671114075,390.927284856571,225.48365577051368
150,260.8405603735824,46.03068712474983,23.682454969979986,115.41027351567712
151,319.54636424282853,58.03869246164109,387.5917278185457,468.31220813875916
152,38.358905937291524,226.4843228819213,315.2101400933956,463.3088725817211
153,190.12675116744495,177.45163442294864,318.2121414276184,391.5943962641761
154,334.8899266177452,279.8532354903269,376.58438959306204,191.12741827885256
155,268.84589726484325,414.2761841227485,366.91127418278853,165.44362908605737
156,117.74516344229487,295.86390927284856,258.1721147431621,257.50500333555703
157,164.44296197464976,195.4636424282855,3.33555703802535,39.35957304869913
158,242.49499666444297,438.9593062041361,411.6077384923282,88.39226150767178
159,155.43695797198131,122.74849899933288,38.02535023348899,445.9639759839893
160,26.01734489659773,98.39893262174783,116.74449633088726,416.61107404936627
161,103.06871247498331,226.8178785857238,208.8058705803869,450.30020013342227
162,474.3162108072048,62.70847231487658,133.08872581721147,18.01200800533689
163,223.48232154769846,226.15076717811874,156.43762508338892,28.01867911941294
164,143.09539693128752,382.9219479653102,411.94129419613074,233.48899266177452
165,165.77718478985992,496.3308872581721,495.33022014676453,497.9986657771848
166,268.51234156104067,174.78318879252836,246.16410940627085,145.43028685790526
167,5.003335557038025,419.61307538358903,306.5376917945297,222.8152101400934
168,196.79786524349566,8.67244829886591,298.8659106070714,97.06470980653769
169,496.66444296197466,270.18012008005337,199.46631087391594,112.40827218145431
170,282.1881254169446,488.99266177451636,125.41694462975316,466.6444296197465
171,392.92861907938624,68.71247498332221,459.30620413609074,228.48565710473648
172,413.60907271514344,471.314209472982,184.45630420280187,464.6430953969313
173,363.9092728485657,99.39959973315544,111.4076050700467,102.06804536357572
174,209.80653769179452,210.4736490993996,291.5276851234156,399.9332888592395
175,183.78919279519678,469.97998665777186,226.4843228819213,420.61374249499664
176,61.70780520346898,136.0907271514343,196.1307538358906,76.05070046697799
177,199.46631087391594,97.73182121414276,225.15010006671113,318.5456971314209
178,262.5083388925951,165.11007338225482,350.5670446964643,86.05737158105404
179,349.5663775850567,58.37224816544363,293.86257505003334,293.86257505003334
180,257.50500333555703,444.9633088725817,147.09806537691793,211.80787191460973
181,296.1974649766511,123.41561040693796,468.31220813875916,336.8912608405604
182,449.63308872581723,146.43095396931287,401.2675116744496,0.66711140760507
183,287.5250166777852,284.8565710473649,142.76184122748498,189.4596397598399
184,404.26951300867245,167.4449633088726,141.0940627084723,302.2014676450967
185,349.23282188125415,355.2368245496998,295.53035356904604,57.03802535023349
186,142.76184122748498,219.47965310206806,52.368245496998,341.22748498999334
187,335.2234823215477,13.3422281521014,177.78519012675116,214.80987324883256
188,192.79519679786523,91.3942628418946,28.68579052701801,0.333555703802535
189,18.67911941294196,455.9706470980654,277.85190126751166,207.47164776517678
190,370.91394262841897,177.78519012675116,276.51767845230154,107.40493662441628
191,308.5390260173449,371.9146097398266,235.1567711807872,142.42828552368246
192,470.3135423615744,438.62575050033354,136.4242828552368,98.0653769179453
193,348.23215476984655,394.2628418945964,440.9606404269513,200.80053368912607
194,79.0527018012008,48.69913275517011,197.1314209472982,368.24549699799866
195,14.342895263509005,56.70446964643095,481.6544362908606,333.2221480987325
196,154.1027351567712,403.60240160106736,336.5577051367578,255.50366911274182
197,127.08472314876585,40.69379586390927,138.0920613742495,124.08272181454302
198,396.93128752501667,29.35290193462308,382.9219479653102,462.3082054703135
199,361.9079386257505,407.2715143428953,73.04869913275517,31.020680453635755
200,33.689126084056035,367.91194129419614,157.104736490994,373.2488325550367
201,140.7605070046698,425.6170780520347,290.527018012008,437.9586390927285
202,196.1307538358906,1.667778519012675,341.22748498999334,10.67378252168112
203,35.690460306871245,260.50700466977986,422.61507671781186,457.97198132088056
204,121.74783188792529,365.24349566377583,131.75450300200134,77.71847898599066
205,480.3202134756504,476.65110073382255,179.45296864576383,292.86190793862573
206,110.07338225483656,204.13609072715144,182.7885256837892,281.8545697131421
207,191.79452968645762,216.14409606404269,36.357571714476315,84.38959306204136
208,91.3942628418946,50.70046697798532,11.674449633088726,414.60973982655105
209,436.9579719813209,85.39026017344897,80.72048032021347,278.1854569713142
210,162.10807204803203,490.660440293529,212.14142761841228,302.8685790527018
211,344.8965977318212,119.079386257505,460.30687124749835,343.5623749166111
212,42.69513008672448,327.5517011340894,190.4603068712475,119.079386257505
213,90.393595730487,90.393595730487,489.3262174783189,338.55903935957303
214,374.91661107404934,292.1947965310207,236.82454969979986,327.2181454302869
215,253.16877918612408,459.30620413609074,496.66444296197466,44.36290860573716
216,412.60840560373583,423.28218812541695,93.3955970647098,360.24016010673785
217,160.44029352901936,227.8185456971314,17.011340893929287,209.472981987992
218,235.49032688458973,487.32488325550366,265.17678452301533,208.8058705803869
219,445.9639759839893,227.4849899933289,89.39292861907938,61.70780520346898
220,200.46697798532355,457.63842561707804,86.05737158105404,184.12274849899933
221,197.1314209472982,386.92461641094064,79.38625750500333,88.05870580386924
222,101.06737825216811,207.13809206137424,186.7911941294196,151.76784523015343
223,289.8599066044029,276.184122748499,344.22948632421617,276.184122748499
224,291.5276851234156,104.736490993996,256.1707805203469,217.1447631754503
225,82.38825883922615,97.06470980653769,8.67244829886591,370.5803869246164
226,10.67378252168112,436.9579719813209,338.89259506337555,293.5290193462308
227,372.9152768512341,300.533689126084,305.8705803869246,73.71581054036024
228,395.26350900600397,251.83455637091393,76.71781187458305,295.19679786524347
229,137.0913942628419,22.348232154769846,82.72181454302869,187.45830553702467
230,140.0933955970647,110.07338225483656,492.6617745163442,21.681120747164776
231,400.60040026684453,96.39759839893262,65.04336224149434,319.212808539026
232,301.2008005336891,487.99199466310876,11.34089392928619,163.7758505670447
233,87.05803869246164,241.1607738492328,228.15210140093396,52.368245496998
234,233.48899266177452,44.69646430953969,407.6050700466978,205.47031354236157
235,462.6417611741161,10.340226817878586,169.77985323549032,320.54703135423614
236,77.0513675783856,466.97798532354904,177.1180787191461,240.8272181454303
237,204.46964643095396,115.07671781187459,289.8599066044029,492.99533022014674
238,439.95997331554366,483.6557705136758,399.9332888592395,58.37224816544363
239,124.7498332221481,114.40960640426951,6.6711140760507,109.40627084723148
240,54.36957971981321,293.86257505003334,483.32221480987323,57.70513675783856
241,426.6177451634423,452.3015343562375,360.57371581054036,232.15476984656436
242,368.91260840560375,19.34623082054703,80.0533689126084,328.8859239492995
243,270.5136757838559,108.73915943962642,44.02935290193462,259.17278185456973
244,270.84723148765846,145.7638425617078,155.43695797198131,210.80720480320213
245,385.25683789192794,55.70380253502335,371.2474983322215,105.7371581054036
246,280.520346897932,272.8485657104736,456.97131420947295,432.62174783188794
247,316.8779186124083,486.99132755170115,406.9379586390927,346.8979319546364
248,117.41160773849232,462.6417611741161,410.2735156771181,186.45763842561706
249,407.2715143428953,89.39292861907938,86.7244829886591,278.51901267511676
250,114.74316210807204,302.53502334889924,40.0266844563042,429.6197464976651
251,64.04269513008673,41.36090727151434,270.18012008005337,52.03468979319546
252,329.21947965310204,59.37291527685123,444.2961974649767,352.5683789192795
253,281.8545697131421,179.11941294196131,295.86390927284856,454.3028685790527
254,325.5503669112742,394.92995330220145,376.2508338892595,323.54903268845896
255,175.78385590393594,388.5923949299533,400.9339559706471,483.6557705136758
256,21.014009339559706,244.8298865910607,347.23148765843894,234.48965977318213
257,492.3282188125417,248.83255503669113,426.6177451634423,10.340226817878586
258,297.8652434956638,110.40693795863909,185.12341561040694,187.12474983322215
259,315.54369579719815,159.77318212141427,479.9866577718479,93.72915276851234
260,202.46831220813877,421.28085390260173,44.69646430953969,308.8725817211474
261,96.39759839893262,341.8945963975984,337.891927951968,386.92461641094064
262,389.2595063375584,1.33422281521014,420.61374249499664,197.1314209472982
263,426.2841894596398,222.14809873248834,460.64042695130087,59.0393595730487
264,72.71514342895263,253.83589059372915,437.62508338892593,215.14342895263508
265,333.2221480987325,389.2595063375584,317.5450300200133,90.393595730487
266,415.2768512341561,32.354903268845895,61.70780520346898,103.73582388258839
267,406.6044029352902,359.23949299533024,269.5130086724483,150.10006671114076
268,120.41360907271515,58.70580386924616,369.5797198132088,339.2261507671781
269,466.31087391594394,200.80053368912607,103.73582388258839,477.65176784523015
270,423.949299533022,255.50366911274182,5.670446964643095,158.1054036024016
271,261.84122748499,203.13542361574383,30.353569046030685,419.9466310873916
272,142.09472981987992,392.5950633755837,94.72981987991994,0.0
273,401.2675116744496,439.95997331554366,453.6357571714476,198.1320880587058
274,294.19613075383586,486.32421614409606,253.16877918612408,162.7751834556371
275,376.91794529686456,107.40493662441628,235.49032688458973,235.82388258839225
276,99.0660440293529,26.6844563042028,447.96531020680453,149.76651100733824
277,365.9106070713809,158.43895930620414,129.08605737158106,351.5677118078719
278,144.42961974649765,355.90393595730484,308.8725817211474,221.48098732488324
279,99.39959973315544,132.4216144096064,40.69379586390927,173.4489659773182
280,494.99666444296196,99.73315543695797,433.95597064709807,206.80453635757172
281,461.974649766511,405.6037358238826,121.74783188792529,460.30687124749835
282,157.104736490994,303.8692461641094,241.1607738492328,81.05403602401601
283,264.5096731154103,203.46897931954635,18.345563709139427,180.12008005336892
284,205.8038692461641,43.36224149432955,476.98465643762506,493.3288859239493
285,475.3168779186124,278.51901267511676,12.00800533689126,370.2468312208139
286,92.3949299533022,172.4482988659106,457.63842561707804,309.873248832555
287,399.599733155437,448.6324216144096,123.74916611074049,248.83255503669113
288,423.28218812541695,385.25683789192794,35.35690460306871,434.2895263509006
289,405.6037358238826,47.03135423615744,137.42494996664442,160.44029352901936
290,78.71914609739827,335.5570380253502,353.2354903268846,26.01734489659773
291,401.9346230820547,473.98265510340224,180.787191460974,236.82454969979986
292,450.30020013342227,263.5090060040027,404.93662441627754,384.9232821881254
293,495.66377585056705,373.2488325550367,79.0527018012008,424.9499666444296
294,450.63375583722484,487.6584389593062,381.2541694462975,106.07071380920614
295,356.2374916611074,276.85123415610406,453.3022014676451,334.8899266177452
296,69.37958639092729,188.12541694462976,414.2761841227485,95.06337558372248
297,220.48032021347564,42.02801867911941,115.07671781187459,11.34089392928619
298,141.76117411607737,473.6490993995997,91.3942628418946,422.61507671781186
299,203.46897931954635,257.1714476317545,434.9566377585057,332.55503669112744
300,19.34623082054703,59.0393595730487,198.79919946631088,172.4482988659106
301,364.5763842561708,381.9212808539026,114.40960640426951,378.2521681120747
302,316.2108072048032,214.1427618412275,31.020680453635755,332.22148098732487
303,324.5496997998666,83.05537024683122,5.003335557038025,78.05203468979319
304,473.6490993995997,346.2308205470313,257.50500333555703,9.006004002668446
305,440.62708472314876,170.44696464309538,20.0133422281521,92.72848565710474
306,251.5010006671114,61.04069379586391,67.37825216811207,71.38092061374249
307,414.94329553035357,399.2661774516344,468.97931954636425,129.41961307538358
308,363.5757171447632,126.08405603735824,168.4456304202802,275.1834556370914
309,289.1927951967979,277.51834556370915,99.39959973315544,2.0013342228152102
310,163.44229486324215,263.1754503002001,394.92995330220145,101.40093395597064
311,479.3195463642428,68.04536357571715,292.86190793862573,491.3275517011341
312,395.93062041360906,190.79386257505004,20.68045363575717,408.6057371581054
313,322.54836557705136,115.41027351567712,456.63775850567043,183.45563709139427
314,352.5683789192795,109.73982655103403,187.12474983322215,306.8712474983322
315,77.71847898599066,211.80787191460973,293.1954636424283,133.75583722481653
316,424.6164109406271,393.2621747831888,415.61040693795866,39.026017344896594
317,65.37691794529687,496.9979986657772,432.95530353569046,137.0913942628419
318,293.1954636424283,54.03602401601067,400.266844563042,288.5256837891928
319,432.28819212808537,193.79586390927284,229.48632421614408,309.5396931287525
320,27.018012008005336,342.56170780520347,236.1574382921948,455.6370913942628
321,481.6544362908606,279.51967978652436,128.41894596397597,102.73515677118078
322,369.24616410940627,301.8679119412942,166.44429619746498,141.42761841227485
323,396.59773182121415,439.29286190793863,343.5623749166111,38.69246164109406
324,37.024683122081385,274.84989993328884,322.54836557705136,16.67778519012675
325,437.9586390927285,10.00667111407605,241.49432955303536,339.89326217478316
326,499.3328885923949,144.42961974649765,388.5923949299533,181.45430286857905
327,434.6230820547031,420.9472981987992,214.1427618412275,107.73849232821881
328,138.42561707805203,345.8972648432288,213.1420947298199,251.5010006671114
329,434.2895263509006,57.70513675783856,459.9733155436958,357.90527018012006
330,402.26817878585723,60.37358238825884,81.05403602401601,486.6577718478986
331,103.40226817878586,98.73248832555036,59.0393595730487,178.45230153435622
332,217.1447631754503,108.40560373582389,447.29819879919944,409.9399599733155
333,453.9693128752502,399.9332888592395,487.99199466310876,77.0513675783856
334,302.53502334889924,150.10006671114076,109.73982655103403,347.5650433622415
335,439.62641761174115,359.9066044029353,48.03202134756504,391.92795196797863
336,380.920613742495,167.11140760507004,278.1854569713142,311.20747164776515
337,341.56104069379586,402.9352901934623,58.37224816544363,349.23282188125415
338,208.8058705803869,229.48632421614408,357.57171447631754,249.16611074049365
339,29.019346230820545,385.92394929953304,95.73048699132755,433.95597064709807
340,351.5677118078719,413.94262841894596,35.023348899266175,412.60840560373583
341,146.09739826551035,480.653769179453,15.010006671114075,13.675783855903935
342,216.81120747164778,152.43495663775852,78.71914609739827,51.03402268178786
343,409.9399599733155,496.66444296197466,423.28218812541695,88.72581721147432
344,386.92461641094064,131.75450300200134,383.2555036691127,459.30620413609074
345,336.5577051367578,24.349566377585056,121.08072048032021,89.05937291527685
346,220.14676450967312,387.92528352234825,329.5530353569046,335.8905937291528
347,342.56170780520347,328.552368245497,239.15943962641762,408.2721814543029
348,237.1581054036024,22.68178785857238,411.2741827885257,170.11340893929287
349,238.49232821881253,161.77451634422948,162.10807204803203,167.11140760507004
350,265.5103402268179,411.2741827885257,275.1834556370914,348.23215476984655
351,159.77318212141427,81.38759172781855,307.8719146097398,481.320880587058
352,84.72314876584389,346.5643762508339,94.39626417611741,477.98532354903267
353,107.40493662441628,457.97198132088056,405.93729152768515,284.52301534356235
354,374.5830553702468,123.74916611074049,133.75583722481653,38.02535023348899
355,469.6464309539693,232.15476984656436,490.9939959973315,79.71981320880587
356,195.130086724483,138.75917278185457,342.895263509006,115.07671781187459
357,488.3255503669113,373.91594396264173,421.61440960640425,181.7878585723816
358,390.260173448966,234.15610406937958,49.69979986657772,66.37758505670448
359,295.53035356904604,35.35690460306871,368.91260840560375,461.6410940627085
360,362.5750500333556,291.8612408272181,252.50166777851902,212.4749833222148
361,122.41494329553035,322.21480987324884,126.41761174116077,446.9646430953969
362,28.68579052701801,364.5763842561708,124.41627751834557,441.62775183455636
363,487.32488325550366,20.0133422281521,266.844563042028,17.011340893929287
364,88.39226150767178,108.07204803202134,243.49566377585057,28.352234823215476
365,95.73048699132755,470.6470980653769,281.187458305537,265.5103402268179
366,43.36224149432955,45.36357571714476,463.6424282855237,452.9686457638426
367,119.41294196130754,310.87391594396263,443.29553035356906,188.45897264843228
368,370.5803869246164,156.10406937958638,483.6557705136758,235.1567711807872
369,387.25817211474316,324.21614409606406,281.5210140093396,33.689126084056035
370,186.7911941294196,25.683789192795196,227.8185456971314,91.3942628418946
371,345.5637091394263,372.9152768512341,15.677118078719145,155.43695797198131
372,270.18012008005337,154.4362908605737,473.98265510340224,86.39092728485657
373,73.71581054036024,15.34356237491661,196.79786524349566,55.37024683122081
374,37.691794529686454,79.71981320880587,283.52234823215474,175.45030020013343
375,496.3308872581721,201.13408939292862,155.1034022681788,381.5877251501001
376,203.8025350233489,175.78385590393594,68.71247498332221,396.2641761174116
377,58.03869246164109,380.5870580386925,365.5770513675784,435.6237491661107
378,150.4336224149433,273.1821214142762,107.40493662441628,487.6584389593062
379,254.83655770513676,391.2608405603736,205.47031354236157,225.15010006671113
380,131.4209472981988,329.21947965310204,102.73515677118078,406.6044029352902
381,403.26884589726484,387.25817211474316,138.42561707805203,197.79853235490327
382,6.00400266844563,284.18945963975983,208.4723148765844,394.59639759839894
383,344.22948632421617,162.10807204803203,279.1861240827218,43.36224149432955
384,95.06337558372248,423.61574382921947,35.690460306871245,487.32488325550366
385,423.61574382921947,406.9379586390927,165.44362908605737,395.26350900600397
386,137.75850567044697,287.5250166777852,299.866577718479,9.33955970647098
387,410.2735156771181,452.9686457638426,6.337558372248165,307.8719146097398
388,10.340226817878586,336.8912608405604,308.2054703135424,139.0927284856571
389,249.16611074049365,198.46564376250834,173.78252168112076,170.78052034689793
390,70.04669779853235,413.27551701134087,357.90527018012006,171.78118745830554
391,450.96731154102736,185.12341561040694,365.9106070713809,342.22815210140095
392,412.94196130753835,367.57838559039357,374.5830553702468,226.4843228819213
393,329.88659106070713,199.7998665777185,163.10873915943964,301.53435623749164
394,284.18945963975983,465.31020680453634,331.55436957971983,354.2361574382922
395,154.76984656437625,240.8272181454303,238.49232821881253,383.2555036691127
396,327.5517011340894,212.4749833222148,454.9699799866578,345.2301534356237
397,493.99599733155435,485.65710473649096,157.43829219479653,481.9879919946631
398,168.7791861240827,457.3048699132755,254.83655770513676,6.337558372248165
399,62.70847231487658,261.84122748499,69.04603068712476,452.3015343562375
400,355.2368245496998,171.11407605070048,96.73115410273516,193.46230820547032
401,328.8859239492995,25.016677785190126,114.74316210807204,72.3815877251501
402,175.45030020013343,36.02401601067378,32.354903268845895,134.42294863242162
403,477.31821214142764,356.90460306871245,231.15410273515675,114.40960640426951
404,303.53569046030685,274.1827885256838,324.8832555036691,227.8185456971314
405,449.96664442961975,200.133422281521,23.34889926617745,24.68312208138759
406,27.685123415610406,106.07071380920614,167.4449633088726,161.10740493662442
407,235.1567711807872,367.24482988659105,348.23215476984655,147.09806537691793
408,16.010673782521682,137.0913942628419,72.71514342895263,192.79519679786523
409,382.2548365577051,290.527018012008,344.8965977318212,220.48032021347564
410,51.70113408939293,352.5683789192795,450.30020013342227,304.86991327551704
411,178.1187458305537,337.5583722481654,292.5283522348232,221.14743162108073
412,390.927284856571,134.08939292861908,268.17878585723815,29.35290193462308
